record_id,date,year,month,program_name,program_category,region,state,beneficiaries_served,target_beneficiaries,funding_received,program_expenses,volunteer_hours,number_of_volunteers,satisfaction_score,outcome_success_rate,program_status
815,2023-12-01,2023,12,Education Support,Education,MIDWEST,OH,330,354,19291.31,13689.67,384.6,39,3.3,82.71,Active
1321,2025-03-01,2025,3,Housing Support,Basic Needs,West,CA,275,290,16960.82,12971.61,212.3,36,4.93,73.25,Active
672,2023-08-01,2023,8,Job Training,Economic Empowerment,West,CA,216,187,11335.72,7565.93,121.3,13,4.6,77.92,Paused
1262,2025-02-01,2025,2,Food Assistance,Basic Needs,West,WA,791,778,38660.51,25751.53,176.2,25,4.44,90.79,Paused
58,2022-02-01,2022,2,Community Outreach,Community,South,FL,157,152,11509.22,7598.53,191.8,20,4.07,71.71,Paused
134,2022-04-01,2022,4,Healthcare Access,Health,Midwest,IL,264,226,18282.84,16382.94,197.0,19,4.43,78.82,Active
934,2024-04-01,2024,4,Community Outreach,Community,WEST,AZ,262,262,18786.33,13963.44,221.1,20,4.81,67.55,Active
1579,2025-11-01,2025,11,Food Assistance,Basic Needs,Midwest,MI,314,324,17203.77,12840.54,165.7,28,5.0,77.18,Completed
824,2024-01-01,2024,1,Housing Support,Basic Needs,Northeast,NY,324,410,21161.35,15955.58,213.6,21,4.25,58.58,Active
505,2023-03-01,2023,3,Youth development,Education,South,FL,183,170,15257.76,13360.77,152.1,17,4.54,76.49,Active
1461,2025-07-01,2025,7,Food Assistance,Basic Needs,Midwest,OH,408,548,24392.13,19215.97,473.8,44,4.99,55.6,Paused
348,2022-11-01,2022,11,education support,Education,Midwest,IL,324,337,18758.2,15530.74,259.9,33,3.98,71.66,Paused
387,2022-12-01,2022,12,HOUSING SUPPORT,Basic Needs,West,CA,135,105,8758.82,7497.3,116.0,11,3.96,78.24,Active
1025,2024-07-01,2024,7,Food Assistance,Basic Needs,West,AZ,480,512,27416.31,24121.47,675.9,46,5.0,78.64,Completed
895,2024-03-01,2024,3,Food Assistance,Basic Needs,Midwest,IL,507,503,27080.93,15513.65,415.9,55,4.11,74.78,Completed
829,2024-01-01,2024,1,Housing Support,Basic Needs,Northeast,NY,165,182,14505.75,13425.7,127.2,12,3.65,71.66,Active
1554,2025-10-01,2025,10,Youth Development,Education,Northeast,NY,292,275,17289.4,13632.77,202.8,23,5.0,94.3,Active
476,2023-02-01,2023,2,Healthcare Access,Health,Northeast,PA,213,185,15843.98,12610.96,151.0,14,4.47,59.25,Active
1147,2024-10-01,2024,10,Community Outreach,Community,NORTHEAST,NY,194,172,12004.6,9417.09,125.8,19,4.88,66.98,Active
653,2023-08-01,2023,8,Housing Support,Basic Needs,Northeast,PA,199,194,14014.81,9251.25,228.8,24,4.25,60.57,Paused
173,2022-06-01,2022,6,Housing Support,Basic Needs,SOUTH,TX,202,194,,11430.07,165.6,20,5.0,63.15,Paused
39,2022-02-01,2022,2,Food Assistance,Basic Needs,West,WA,479,595,27279.36,19664.13,404.8,45,4.39,86.79,Active
714,2023-09-01,2023,9,housing support,Basic Needs,MIDWEST,MI,139,166,12311.36,9970.72,128.2,9,4.39,59.71,Paused
91,2022-03-01,2022,3,Community Outreach,Community,West,AZ,155,131,12538.2,10711.72,117.5,13,4.39,72.78,Completed
1592,2025-11-01,2025,11,Education Support,Education,West,WA,459,361,24602.27,20593.54,350.4,24,4.34,78.52,Active
876,2024-02-01,2024,2,Youth Development,Education,Northeast,PA,334,387,23305.38,17633.49,377.6,33,5.0,92.83,Active
1106,2024-09-01,2024,9,Education Support,Education,West,CA,364,378,18861.9,14170.74,260.0,34,4.37,80.97,Active
1117,2024-09-01,2024,9,Healthcare Access,Health,Northeast,NY,260,259,15394.77,12280.04,154.7,22,4.73,74.61,Active
1610,2025-12-01,2025,12,healthcare access,Health,South,FL,391,336,23250.77,15071.61,173.2,15,4.82,81.75,Active
500,2023-03-01,2023,3,Housing Support,Basic Needs,Midwest,MI,170,126,10335.08,8090.78,60.9,7,5.0,70.89,Completed
339,2022-10-01,2022,10,Youth Development,Education,South,FL,317,340,15461.06,12096.59,321.8,24,4.18,94.26,Completed
29,2022-01-01,2022,1,Youth Development,Education,West,CA,321,340,15565.04,10463.22,246.4,22,4.22,83.73,Active
1086,2024-08-01,2024,8,youth development,Education,Northeast,PA,253,202,13691.45,11817.38,268.3,26,4.04,93.04,Active
1495,2025-08-01,2025,8,Youth Development,Education,West,WA,199,184,17019.62,12439.73,230.8,22,4.17,90.53,Active
946,2024-04-01,2024,4,Food Assistance,Basic Needs,Midwest,MI,345,413,23000.53,19947.87,161.1,31,4.33,68.2,Active
170,2022-05-01,2022,5,Healthcare Access,Health,South,FL,377,363,20742.06,10804.45,282.9,27,3.78,76.47,Active
913,2024-03-01,2024,3,Food Assistance,Basic Needs,West,AZ,414,390,27382.4,24429.2,238.2,29,4.29,80.71,Completed
492,2023-03-01,2023,3,EDUCATION SUPPORT ,Education,West,CA,351,404,19371.14,18069.46,410.5,36,4.55,83.11,Completed
954,2024-05-01,2024,5,education support,Education,Northeast,NY,736,894,37565.37,31149.18,388.0,37,5.0,73.17,Active
1033,2024-07-01,2024,7,Youth Development,Education,Midwest,MI,402,403,21456.87,17313.15,400.1,29,4.46,81.31,Active
588,2023-06-01,2023,6,Youth Development,Education,West,CA,401,429,19102.63,14003.89,147.2,25,4.85,86.62,Active
751,2023-11-01,2023,11,Job Training,Economic Empowerment,Midwest,MI,153,139,10335.17,7495.07,139.1,12,4.26,59.31,Active
658,2023-08-01,2023,8,Education Support,Education,Northeast,NY,306,247,18903.81,18568.44,249.2,33,4.64,83.34,Paused
235,2022-07-01,2022,7,Housing Support,Basic Needs,WEST,AZ,200,249,12113.9,11139.56,125.7,14,3.59,61.55,Paused
733,2023-10-01,2023,10,Community Outreach,Community,Northeast,PA,93,93,6389.73,4580.52,125.7,10,4.23,55.65,Active
1205,2024-12-01,2024,12,Job Training,Economic Empowerment,South,FL,203,211,13831.6,8842.93,225.1,17,4.13,70.07,Active
1342,2025-04-01,2025,4,Healthcare Access,Health,midwest,MI,206,168,14250.25,11595.02,122.3,15,4.01,49.14,Paused
935,2024-04-01,2024,4,Youth Development,Education,Northeast,PA,334,346,15874.76,15129.16,119.9,12,5.0,79.17,Active
1066,2024-08-01,2024,8,Food Assistance,Basic Needs,Northeast,NY,454,443,25577.7,17351.92,,21,4.35,79.7,Active
109,2022-04-01,2022,4,Community Outreach,Community,South,GA,155,169,10440.88,8493.09,217.9,15,4.3,63.61,Active
1271,2025-02-01,2025,2,JOB TRAINING,Economic Empowerment,West,WA,195,213,12414.08,9556.29,64.5,6,5.0,72.93,Active
569,2023-05-01,2023,5,Food assistance,Basic Needs,Northeast,PA,565,585,30481.1,23600.33,464.0,52,5.0,84.71,Active
891,2024-03-01,2024,3,JOB TRAINING,Economic Empowerment,South,TX,213,208,14816.44,11490.73,112.0,24,4.42,77.0,Completed
948,2024-04-01,2024,4,Education Support,Education,South,TX,283,273,15980.41,10181.27,346.2,31,4.51,90.91,Active
1049,2024-07-01,2024,7,Community Outreach,Community,Midwest,OH,156,202,12166.02,9940.05,70.0,11,4.56,69.06,Completed
1107,2024-09-01,2024,9,Education Support,Education,Northeast,MA,378,503,19667.96,13857.46,80.9,18,4.45,74.69,Completed
1346,2025-04-01,2025,4,Community Outreach,Community,west,CA,278,279,16998.6,15980.22,378.6,32,3.02,82.63,Active
885,2024-03-01,2024,3,Healthcare Access,Health,Northeast,MA,329,382,17295.5,15660.24,483.4,33,4.7,73.75,Active
1382,2025-05-01,2025,5,Healthcare Access,Health,Northeast,NY,476,603,22648.94,13878.36,418.1,44,4.82,69.04,Completed
851,2024-02-01,2024,2,Community Outreach,Community,midwest,OH,156,109,11287.71,10692.7,91.8,10,3.97,75.56,Active
735,2023-10-01,2023,10,Healthcare Access,Health,South,TX,281,349,18908.24,12895.3,146.3,14,4.08,77.57,Completed
718,2023-10-01,2023,10,Community Outreach,Community,Northeast,PA,214,205,11764.88,9293.0,133.4,19,4.39,58.27,Active
455,2023-02-01,2023,2,Job Training,Economic Empowerment,West,WA,247,275,14158.44,11421.35,198.1,19,4.35,75.66,Active
265,2022-08-01,2022,8,Job Training,Economic Empowerment,Midwest,MI,163,189,11593.58,8447.99,91.2,13,3.25,70.47,Active
76,2022-03-01,2022,3,Housing Support,Basic Needs,Midwest,MI,227,268,16873.43,15448.7,298.0,21,4.0,58.04,Active
445,2023-02-01,2023,2,Community Outreach,Community,West,AZ,273,211,13465.1,10459.31,255.0,26,4.33,59.61,Active
396,2022-12-01,2022,12,job training,Economic Empowerment,Northeast,PA,189,185,11224.45,7975.42,56.3,11,4.23,73.26,Active
177,2022-06-01,2022,6,Education Support,Education,South,FL,336,420,19497.69,16292.72,462.3,31,4.23,87.42,Active
1043,2024-07-01,2024,7,Job Training,Economic Empowerment,West,WA,154,165,11460.17,8742.67,123.0,13,5.0,61.36,Completed
1432,2025-07-01,2025,7,food assistance,Basic Needs,South,TX,482,464,34821.11,24181.43,152.2,22,5.0,82.88,Active
1150,2024-10-01,2024,10,Food Assistance,Basic Needs,West,WA,536,482,29670.92,18604.41,808.2,62,3.37,74.33,Paused
1132,2024-10-01,2024,10,Food Assistance,Basic Needs,Midwest,MI,495,551,25771.22,17192.92,355.1,41,3.71,72.48,Completed
596,2023-06-01,2023,6,Youth Development,Education,Midwest,OH,266,306,13496.42,11045.74,172.1,17,,79.98,Active
62,2022-02-01,2022,2,Health Care Access,Health,West,AZ,470,493,25498.58,23662.54,293.9,40,5.0,79.31,Completed
873,2024-02-01,2024,2,Healthcare Access,Health,midwest,MI,448,575,23999.18,14035.67,319.3,25,4.33,69.63,Completed
1223,2024-12-01,2024,12,Youth Development,Education,Midwest,OH,374,440,20145.01,16455.45,341.0,28,4.05,84.59,Active
1544,2025-10-01,2025,10,Community Outreach,Community,South,GA,175,189,10205.49,7914.31,73.3,12,4.09,67.36,Active
279,2022-09-01,2022,9,Healthcare Access,Health,Northeast,PA,276,349,14306.43,10300.02,144.2,12,4.14,81.33,Active
37,2022-02-01,2022,2,Food Assistance,Basic Needs,South,GA,461,470,,21020.3,383.6,33,4.65,72.46,Active
663,2023-08-01,2023,8,Housing Support,Basic Needs,South,FL,223,257,13508.08,10912.91,156.9,18,4.74,72.43,Active
1484,2025-08-01,2025,8,Job Training,Economic Empowerment,West,WA,191,199,13827.0,7709.41,180.7,17,5.0,70.45,Active
1287,2025-02-01,2025,2,Housing Support,Basic Needs,Northeast,NY,224,202,16268.8,10425.07,136.0,15,4.4,65.83,Paused
978,2024-05-01,2024,5,Youth Development,Education,South,TX,287,282,17675.34,14200.83,314.1,27,4.33,84.27,Active
1555,2025-10-01,2025,10,JOB TRAINING,Economic Empowerment,West,CA,169,158,10135.15,7653.81,134.5,15,4.51,77.38,Active
739,2023-10-01,2023,10,Food Assistance,Basic Needs,West,WA,345,353,20859.85,10222.34,297.1,41,4.72,77.31,Active
192,2022-06-01,2022,6,Community Outreach,Community,West,CA,133,142,9849.68,5940.89,109.6,12,4.17,57.24,Completed
920,2024-04-01,2024,4,Community Outreach,Community,Midwest,OH,220,274,12380.76,10726.78,178.4,20,3.84,85.55,Active
457,2023-02-01,2023,2,Job Training,Economic Empowerment,Midwest,MI,256,284,16870.16,14087.93,178.5,24,4.48,74.91,Active
676,2023-08-01,2023,8,Housing Support,Basic Needs,Northeast,MA,151,171,10470.12,8262.07,95.2,10,3.66,77.2,Active
761,2023-11-01,2023,11,Job Training,Economic Empowerment,Northeast,PA,275,339,16531.23,13115.81,190.7,22,4.27,59.62,Active
1490,2025-08-01,2025,8,Healthcare Access,Health,West,CA,303,268,19891.66,16031.88,348.1,30,4.71,71.02,Paused
729,2023-10-01,2023,10,job training,Economic Empowerment,South,TX,142,147,11094.07,8691.51,154.9,12,4.3,71.04,Paused
413,2023-01-01,2023,1,housing support,Basic Needs,West,AZ,267,234,19928.5,17810.73,171.7,24,4.45,59.79,Active
1099,2024-09-01,2024,9,Healthcare Access,Health,Midwest,OH,252,288,14719.69,11041.14,193.1,25,3.5,71.61,Paused
826,2024-01-01,2024,1,Housing Support,Basic Needs,South,FL,192,228,12626.47,10381.13,83.9,16,3.99,69.5,Paused
617,2023-07-01,2023,7,Community Outreach,Community,West,AZ,130,158,8506.72,4771.2,184.6,15,4.17,74.35,Paused
115,2022-04-01,2022,4,Community Outreach,Community,Northeast,NY,227,235,12262.09,9906.57,219.3,22,4.18,71.55,Active
418,2023-01-01,2023,1,Healthcare Access,Health,Northeast,NY,252,284,15393.74,14772.39,222.3,25,3.99,84.84,Completed
1568,2025-11-01,2025,11,Healthcare Access,Health,Midwest,OH,414,365,23887.99,16880.71,207.6,27,4.3,72.87,Completed
970,2024-05-01,2024,5,Job Training,Economic Empowerment,West,WA,257,272,17584.44,13936.63,244.7,16,3.77,61.62,Active
605,2023-06-01,2023,6,Youth Development,Education,West,CA,379,289,19347.32,15270.8,212.9,28,5.0,76.77,Active
1574,2025-11-01,2025,11,Community Outreach,Community,Midwest,IL,174,220,11121.11,8975.31,96.9,9,3.86,81.25,Paused
90,2022-03-01,2022,3,Housing Support,Basic Needs,West,CA,212,221,13393.43,11924.58,177.8,18,4.19,67.54,Active
849,2024-01-01,2024,1,Education Support,Education,Midwest,IL,478,572,28318.82,18882.57,325.3,29,4.48,76.37,Active
1464,2025-08-01,2025,8,Healthcare Access,Health,Northeast,NY,405,379,22271.81,18758.16,397.9,43,5.0,75.35,Active
1573,2025-11-01,2025,11,Community Outreach,Community,West,AZ,252,217,16292.98,10847.89,196.0,23,4.34,82.9,Active
754,2023-11-01,2023,11,Community Outreach,Community,North East,PA,165,200,10447.01,6574.79,56.2,7,3.64,66.6,Active
499,2023-03-01,2023,3,Education Support,Education,Northeast,NY,342,387,25666.71,18612.99,317.7,42,3.76,76.23,Active
12,2022-01-01,2022,1,Job Training,Economic Empowerment,Northeast,PA,203,216,11968.43,10494.69,,14,4.23,60.29,Completed
397,2022-12-01,2022,12,Food Assistance,Basic Needs,South,GA,408,371,24761.72,20820.26,263.1,23,4.04,71.98,Active
285,2022-09-01,2022,9,Job Training,Economic Empowerment,west,WA,160,142,9960.74,6687.82,106.0,16,4.71,75.7,Active
1067,2024-08-01,2024,8,Housing Support,Basic Needs,West,CA,242,222,16905.21,10747.13,298.0,23,4.92,73.68,Paused
691,2023-09-01,2023,9,Healthcare Access,Health,South,GA,232,270,15146.82,10883.69,119.6,15,4.95,75.1,Active
1345,2025-04-01,2025,4,Healthcare Access,Health,Midwest,OH,208,200,14437.08,11255.9,156.3,17,4.63,67.77,Active
1541,2025-10-01,2025,10,Education Support,Education,South,TX,509,383,26073.24,19259.16,529.7,52,3.98,60.56,Active
690,2023-09-01,2023,9,Housing Support,Basic Needs,West,AZ,228,280,14628.0,9187.89,232.4,21,3.79,55.98,Completed
852,2024-02-01,2024,2,HOUSING SUPPORT,Basic Needs,Northeast,PA,202,225,15865.66,10100.51,55.0,13,3.71,69.43,Completed
160,2022-05-01,2022,5,Healthcare Access,Health,South,FL,243,299,15183.95,12058.66,335.5,32,4.54,72.53,Completed
896,2024-03-01,2024,3,Housing Support,Basic Needs,Northeast,NY,271,307,18070.12,11674.22,165.8,18,5.0,67.09,Active
1299,2025-03-01,2025,3,Job  Training,Economic Empowerment,West,WA,254,220,16149.62,11931.46,339.4,31,3.29,81.73,Paused
258,2022-08-01,2022,8,Healthcare Access,Health,West,AZ,277,302,15031.82,12015.82,256.4,28,4.63,74.17,Paused
336,2022-10-01,2022,10,Housing Support,Basic Needs,Midwest,OH,202,202,13838.26,11806.63,185.2,18,4.56,55.72,Paused
1545,2025-10-01,2025,10,healthcare access,Health,SOUTH,FL,190,226,11693.5,9784.21,134.6,14,4.2,76.19,Active
1040,2024-07-01,2024,7,FOOD ASSISTANCE,Basic Needs,West,CA,451,532,28980.43,24833.73,417.7,36,4.12,74.06,Active
516,2023-04-01,2023,4,Education Support,Education,Midwest,IL,378,451,21635.11,17324.54,229.9,34,4.12,94.39,Active
1016,2024-06-01,2024,6,Food Assistance,Basic Needs,,CA,524,583,35231.72,27431.52,468.5,40,4.89,70.43,Active
769,2023-11-01,2023,11,Community Outreach,Community,Northeast,NY,186,197,12259.07,9106.3,101.4,10,5.0,62.93,Active
1440,2025-07-01,2025,7,Community Outreach,Community,South,GA,145,151,11191.84,10445.36,126.1,11,4.76,67.73,Paused
762,2023-11-01,2023,11,Food Assistance,Basic Needs,WEST,AZ,467,543,27085.02,21379.63,,37,4.52,83.91,Paused
1203,2024-12-01,2024,12,Community Outreach,Community,Northeast,PA,198,238,14817.75,10597.84,148.1,18,4.46,77.14,Active
675,2023-08-01,2023,8,Housing Support,Basic Needs,West,CA,209,175,13563.9,11669.23,204.0,18,3.5,70.49,Active
522,2023-04-01,2023,4,Community Outreach,Community,Midwest,OH,212,174,,11401.3,113.4,16,4.3,73.93,Active
23,2022-01-01,2022,1,food assistance,Basic Needs,Northeast,PA,540,546,26521.93,27901.51,382.6,52,4.01,81.86,Active
357,2022-11-01,2022,11,COMMUNITY OUTREACH,Community,Midwest,IL,133,129,9137.38,7888.6,80.4,8,4.93,65.89,Paused
1390,2025-05-01,2025,5,Community Outreach,Community,West,AZ,210,217,14144.78,11724.91,176.9,19,4.87,77.76,Active
341,2022-11-01,2022,11,Healthcare Access,Health,South,FL,362,323,23114.9,21454.47,427.9,45,4.91,85.73,Active
432,2023-01-01,2023,1,Community Outreach,Community,West,CA,168,164,11392.52,7456.25,113.4,14,3.06,86.42,Active
474,2023-02-01,2023,2,Community Outreach,Community,West,AZ,200,219,13733.52,9496.39,216.9,17,4.64,66.7,Completed
218,2022-07-01,2022,7,Youth Development,Education,Northeast,NY,198,236,12471.09,11860.77,145.2,16,4.58,91.3,Active
912,2024-03-01,2024,3,Job Training,Economic Empowerment,south,TX,297,180,18576.36,13297.47,148.1,21,4.46,68.65,Active
1316,2025-03-01,2025,3,YOUTH DEVELOPMENT,Education,West,CA,379,290,20461.04,15832.48,306.4,33,4.29,74.43,Active
1012,2024-06-01,2024,6,Community Outreach,Community,Midwest,OH,197,176,13521.02,11690.43,132.4,16,4.4,91.09,Active
1603,2025-12-01,2025,12,Job Training,Economic Empowerment,South,FL,271,239,15895.04,14406.53,238.5,31,4.5,77.14,Completed
94,2022-03-01,2022,3,Education Support,Education,West,AZ,404,436,24891.68,17535.23,173.5,29,4.1,69.19,Paused
1009,2024-06-01,2024,6,Housing Support,Basic Needs,South,GA,201,246,13175.41,11496.44,146.1,17,4.78,73.4,Paused
1071,2024-08-01,2024,8,Education Support,Education,Northeast,PA,393,467,20348.59,-16296.15,124.1,13,5.0,84.22,Active
1093,2024-09-01,2024,9,Community Outreach,Community,Northeast,MA,177,225,11695.6,7388.81,159.6,12,4.44,77.08,Active
697,2023-09-01,2023,9,Job Training,Economic Empowerment,Northeast,NY,181,190,12849.29,9337.46,119.9,14,,56.34,Active
1473,2025-08-01,2025,8,Housing Support,Basic Needs,,AZ,170,170,11351.49,7898.03,111.6,14,3.53,64.47,Active
997,2024-06-01,2024,6,Community Outreach,Community,South,GA,205,264,11615.17,9808.65,115.1,14,4.42,72.57,Active
154,2022-05-01,2022,5,youth development,Education,West,WA,295,312,16442.69,12583.58,465.8,31,4.3,71.04,Active
1100,2024-09-01,2024,9,Youth Development,Education,Midwest,MI,301,264,17105.3,10236.41,258.4,22,5.0,91.5,Paused
1421,2025-06-01,2025,6,healthcare access,Health,South,GA,428,394,27661.54,21845.67,378.2,34,4.25,88.75,Active
1602,2025-12-01,2025,12,Youth Development,Education,midwest,IL,350,443,18683.57,14006.9,339.5,30,4.8,77.08,Completed
790,2023-12-01,2023,12,Education Support,Education,Northeast,PA,331,402,17367.8,14791.01,359.8,44,4.95,79.15,Active
581,2023-06-01,2023,6,Community Outreach,Community,Midwest,IL,211,214,13372.97,12288.45,270.8,20,3.75,69.72,Active
704,2023-09-01,2023,9,Community Outreach,Community,Midwest,MI,211,232,13739.92,12025.84,145.8,14,4.05,76.92,Active
1376,2025-05-01,2025,5,Education Support,Education,Midwest,MI,397,483,21235.75,18167.58,376.8,42,4.31,74.1,Completed
488,2023-03-01,2023,3,Job Training,Economic Empowerment,South,TX,325,362,18723.3,15314.99,211.0,23,5.0,64.46,Paused
560,2023-05-01,2023,5,Healthcare Access,Health,Northeast,MA,447,526,25169.98,20926.48,375.9,33,3.82,83.43,Paused
1142,2024-10-01,2024,10,Food Assistance,Basic Needs,WEST,WA,571,704,29442.24,28893.3,509.2,50,3.81,73.75,Paused
1120,2024-09-01,2024,9,Food Assistance,Basic Needs,West,CA,354,357,21864.61,19351.87,180.7,21,4.92,75.6,Active
802,2023-12-01,2023,12,Food Assistance,Basic Needs,Midwest,IL,444,495,25071.58,19309.35,206.6,20,4.66,72.56,Paused
513,2023-04-01,2023,4,Youth Development,Education,Midwest,OH,356,367,21048.98,16570.34,143.5,19,5.0,89.09,Active
634,2023-07-01,2023,7,Food Assistance,Basic Needs,South,GA,496,523,29316.11,27579.36,419.1,41,3.96,76.24,Active
1212,2024-12-01,2024,12,Youth Development,Education,West,CA,353,396,18730.66,14044.63,428.7,48,4.44,75.62,Paused
1469,2025-08-01,2025,8,EDUCATION SUPPORT ,Education,West,CA,518,576,27129.53,12929.96,246.6,46,4.81,91.8,Active
1151,2024-10-01,2024,10,Healthcare Access,Health,South,GA,389,380,24784.77,18631.3,120.5,23,4.92,60.26,Paused
791,2023-12-01,2023,12,Youth Development,Education,south,GA,389,386,21380.34,19469.09,167.1,28,4.32,86.95,Active
117,2022-04-01,2022,4,Job Training,Economic Empowerment,South,GA,279,270,17549.29,16989.75,60.0,15,4.61,67.98,Completed
741,2023-10-01,2023,10,Education Support,Education,Midwest,MI,453,519,25022.79,19722.93,154.3,21,4.82,81.33,Paused
1082,2024-08-01,2024,8,Job Training,Economic Empowerment,West,AZ,193,171,13943.54,11658.85,164.8,18,4.76,62.61,Active
831,2024-01-01,2024,1,Food Assistance,Basic Needs,South,GA,519,479,24621.58,17556.57,461.9,33,4.74,70.51,Completed
120,2022-04-01,2022,4,Youth Development,Education,South,TX,292,303,13637.42,12160.89,276.7,26,4.8,85.58,Active
657,2023-08-01,2023,8,Youth development,Education,West,CA,351,318,18337.77,13315.83,150.6,26,4.18,72.93,Completed
1565,2025-11-01,2025,11,Youth Development,Education,Midwest,OH,358,367,17866.84,13830.85,487.3,33,4.95,81.29,Active
636,2023-07-01,2023,7,Food Assistance,Basic Needs,Northeast,PA,374,397,21231.1,14290.11,597.2,39,4.48,82.04,Active
