record_id,date,year,month,program_name,program_category,program_status,region,state,beneficiaries_served,target_beneficiaries,target_achievement_rate,funding_received,program_expenses,funding_remaining,funding_utilization_rate,cost_per_beneficiary,volunteer_hours,number_of_volunteers,beneficiaries_per_volunteer_hour,satisfaction_score,outcome_success_rate
740,2023-10-01,2023,10,Housing Support,Basic Needs,Active,West,WA,259,263,98.48,16332.0,11279.67,5052.33,69.06,43.55,125.2,26,2.069,4.64,59.21
1519,2025-09-01,2025,9,Community Outreach,Community,Paused,Northeast,MA,190,230,82.61,11287.85,9724.12,1563.73,86.15,51.18,101.6,15,1.87,3.39,67.9
869,2024-02-01,2024,2,Youth Development,Education,Active,South,GA,285,221,128.96,13824.89,12025.05,1799.84,86.98,42.19,247.6,22,1.151,3.95,91.37
732,2023-10-01,2023,10,Food Assistance,Basic Needs,Active,South,TX,335,364,92.03,20735.88,15198.98,5536.9,73.3,45.37,225.7,32,1.484,3.87,63.61
540,2023-04-01,2023,4,Healthcare Access,Health,Active,Midwest,IL,401,396,101.26,23004.54,20257.63,2746.91,88.06,50.52,295.7,24,1.356,4.52,72.31
178,2022-06-01,2022,6,Job Training,Economic Empowerment,Active,West,CA,210,269,78.07,12729.31,10575.3,2154.01,83.08,50.36,243.6,20,0.862,4.24,65.29
1588,2025-11-01,2025,11,Healthcare Access,Health,Active,Northeast,PA,437,368,118.75,26636.2,19380.92,7255.28,72.76,44.35,376.7,35,1.16,4.0,68.85
698,2023-09-01,2023,9,Healthcare Access,Health,Active,South,TX,262,222,118.02,15391.83,12029.77,3362.06,78.16,45.92,385.8,32,0.679,5.0,78.13
1532,2025-10-01,2025,10,Healthcare Access,Health,Paused,South,FL,356,423,84.16,22048.93,14338.06,7710.87,65.03,40.28,547.1,47,0.651,3.69,69.33
1143,2024-10-01,2024,10,Healthcare Access,Health,Completed,West,CA,345,331,104.23,18408.9,15824.92,2583.98,85.96,45.87,262.7,29,1.313,4.56,71.87
1129,2024-10-01,2024,10,Community Outreach,Community,Active,Northeast,NY,194,191,101.57,11540.47,10238.33,1302.14,88.72,52.77,132.6,17,1.463,4.37,68.08
373,2022-11-01,2022,11,Education Support,Education,Active,Northeast,NY,386,437,88.33,24138.14,19310.06,4828.08,80.0,50.03,431.2,34,0.895,4.85,82.31
668,2023-08-01,2023,8,Education Support,Education,Active,Midwest,OH,298,297,100.34,18536.05,15886.88,2649.17,85.71,53.31,190.3,18,1.566,3.75,75.51
1256,2025-01-01,2025,1,Community Outreach,Community,Active,Midwest,MI,218,220,99.09,14374.26,11390.72,2983.54,79.24,52.25,137.2,14,1.589,4.58,71.68
358,2022-11-01,2022,11,Youth Development,Education,Active,South,TX,237,291,81.44,13401.22,10713.08,2688.14,79.94,45.2,182.1,17,1.301,4.05,87.45
968,2024-05-01,2024,5,Education Support,Education,Active,Northeast,PA,708,766,92.43,37512.81,31567.65,5945.16,84.15,44.59,631.3,69,1.121,4.24,84.8
784,2023-12-01,2023,12,Housing Support,Basic Needs,Paused,South,FL,200,212,94.34,13004.35,11403.21,1601.14,87.69,57.02,225.4,21,0.887,4.19,73.93
736,2023-10-01,2023,10,Youth Development,Education,Active,Northeast,NY,193,222,86.94,9066.54,5711.49,3355.05,63.0,29.59,136.8,10,1.411,4.22,75.33
971,2024-05-01,2024,5,Job Training,Economic Empowerment,Active,West,AZ,330,296,111.49,18977.25,15954.72,3022.53,84.07,48.35,358.1,38,0.922,5.0,58.21
1462,2025-07-01,2025,7,Youth Development,Education,Active,West,WA,380,366,103.83,18037.77,17248.57,789.2,95.62,45.39,358.1,43,1.061,4.32,73.89
1229,2025-01-01,2025,1,Community Outreach,Community,Active,Midwest,IL,173,138,125.36,13615.79,9802.35,3813.44,71.99,56.66,125.9,16,1.374,3.92,63.48
1224,2024-12-01,2024,12,Food Assistance,Basic Needs,Active,South,GA,374,404,92.57,21089.06,19984.95,1104.11,94.76,53.44,152.0,19,2.461,4.86,80.68
1399,2025-06-01,2025,6,Job Training,Economic Empowerment,Completed,Northeast,PA,200,240,83.33,14312.82,11949.0,2363.82,83.48,59.74,103.7,20,1.929,4.34,69.76
1419,2025-06-01,2025,6,Food Assistance,Basic Needs,Active,South,FL,522,527,99.05,31877.86,29150.02,2727.84,91.44,55.84,597.7,59,0.873,3.89,82.31
886,2024-03-01,2024,3,Community Outreach,Community,Paused,South,FL,262,244,107.38,14631.44,10458.72,4172.72,71.48,39.92,84.8,20,3.09,4.44,54.91
80,2022-03-01,2022,3,Housing Support,Basic Needs,Active,West,WA,207,186,111.29,14427.64,8865.99,5561.65,61.45,42.83,203.3,21,1.018,3.77,57.64
815,2023-12-01,2023,12,Education Support,Education,Active,Midwest,OH,330,354,93.22,19291.31,13689.67,5601.64,70.96,41.48,384.6,39,0.858,3.3,82.71
1321,2025-03-01,2025,3,Housing Support,Basic Needs,Active,West,CA,275,290,94.83,16960.82,12971.61,3989.21,76.48,47.17,212.3,36,1.295,4.93,73.25
672,2023-08-01,2023,8,Job Training,Economic Empowerment,Paused,West,CA,216,187,115.51,11335.72,7565.93,3769.79,66.74,35.03,121.3,13,1.781,4.6,77.92
1262,2025-02-01,2025,2,Food Assistance,Basic Needs,Paused,West,WA,791,778,101.67,38660.51,25751.53,12908.98,66.61,32.56,176.2,25,4.489,4.44,90.79
58,2022-02-01,2022,2,Community Outreach,Community,Paused,South,FL,157,152,103.29,11509.22,7598.53,3910.69,66.02,48.4,191.8,20,0.819,4.07,71.71
134,2022-04-01,2022,4,Healthcare Access,Health,Active,Midwest,IL,264,226,116.81,18282.84,16382.94,1899.9,89.61,62.06,197.0,19,1.34,4.43,78.82
934,2024-04-01,2024,4,Community Outreach,Community,Active,West,AZ,262,262,100.0,18786.33,13963.44,4822.89,74.33,53.3,221.1,20,1.185,4.81,67.55
1579,2025-11-01,2025,11,Food Assistance,Basic Needs,Completed,Midwest,MI,314,324,96.91,17203.77,12840.54,4363.23,74.64,40.89,165.7,28,1.895,5.0,77.18
824,2024-01-01,2024,1,Housing Support,Basic Needs,Active,Northeast,NY,324,410,79.02,21161.35,15955.58,5205.77,75.4,49.25,213.6,21,1.517,4.25,58.58
505,2023-03-01,2023,3,Youth Development,Education,Active,South,FL,183,170,107.65,15257.76,13360.77,1896.99,87.57,73.01,152.1,17,1.203,4.54,76.49
1461,2025-07-01,2025,7,Food Assistance,Basic Needs,Paused,Midwest,OH,408,548,74.45,24392.13,19215.97,5176.16,78.78,47.1,473.8,44,0.861,4.99,55.6
348,2022-11-01,2022,11,Education Support,Education,Paused,Midwest,IL,324,337,96.14,18758.2,15530.74,3227.46,82.79,47.93,259.9,33,1.247,3.98,71.66
387,2022-12-01,2022,12,Housing Support,Basic Needs,Active,West,CA,135,105,128.57,8758.82,7497.3,1261.52,85.6,55.54,116.0,11,1.164,3.96,78.24
1025,2024-07-01,2024,7,Food Assistance,Basic Needs,Completed,West,AZ,480,512,93.75,27416.31,24121.47,3294.84,87.98,50.25,675.9,46,0.71,5.0,78.64
895,2024-03-01,2024,3,Food Assistance,Basic Needs,Completed,Midwest,IL,507,503,100.8,27080.93,15513.65,11567.28,57.29,30.6,415.9,55,1.219,4.11,74.78
829,2024-01-01,2024,1,Housing Support,Basic Needs,Active,Northeast,NY,165,182,90.66,14505.75,13425.7,1080.05,92.55,81.37,127.2,12,1.297,3.65,71.66
1554,2025-10-01,2025,10,Youth Development,Education,Active,Northeast,NY,292,275,106.18,17289.4,13632.77,3656.63,78.85,46.69,202.8,23,1.44,5.0,94.3
476,2023-02-01,2023,2,Healthcare Access,Health,Active,Northeast,PA,213,185,115.14,15843.98,12610.96,3233.02,79.59,59.21,151.0,14,1.411,4.47,59.25
1147,2024-10-01,2024,10,Community Outreach,Community,Active,Northeast,NY,194,172,112.79,12004.6,9417.09,2587.51,78.45,48.54,125.8,19,1.542,4.88,66.98
653,2023-08-01,2023,8,Housing Support,Basic Needs,Paused,Northeast,PA,199,194,102.58,14014.81,9251.25,4763.56,66.01,46.49,228.8,24,0.87,4.25,60.57
173,2022-06-01,2022,6,Housing Support,Basic Needs,Paused,South,TX,202,194,104.12,15029.599999999999,11430.07,3599.53,76.05,56.58,165.6,20,1.22,5.0,63.15
39,2022-02-01,2022,2,Food Assistance,Basic Needs,Active,West,WA,479,595,80.5,27279.36,19664.13,7615.23,72.08,41.05,404.8,45,1.183,4.39,86.79
714,2023-09-01,2023,9,Housing Support,Basic Needs,Paused,Midwest,MI,139,166,83.73,12311.36,9970.72,2340.64,80.99,71.73,128.2,9,1.084,4.39,59.71
91,2022-03-01,2022,3,Community Outreach,Community,Completed,West,AZ,155,131,118.32,12538.2,10711.72,1826.48,85.43,69.11,117.5,13,1.319,4.39,72.78
1592,2025-11-01,2025,11,Education Support,Education,Active,West,WA,459,361,127.15,24602.27,20593.54,4008.73,83.71,44.87,350.4,24,1.31,4.34,78.52
876,2024-02-01,2024,2,Youth Development,Education,Active,Northeast,PA,334,387,86.3,23305.38,17633.49,5671.89,75.66,52.79,377.6,33,0.885,5.0,92.83
1106,2024-09-01,2024,9,Education Support,Education,Active,West,CA,364,378,96.3,18861.9,14170.74,4691.16,75.13,38.93,260.0,34,1.4,4.37,80.97
1117,2024-09-01,2024,9,Healthcare Access,Health,Active,Northeast,NY,260,259,100.39,15394.77,12280.04,3114.73,79.77,47.23,154.7,22,1.681,4.73,74.61
1610,2025-12-01,2025,12,Healthcare Access,Health,Active,South,FL,391,336,116.37,23250.77,15071.61,8179.16,64.82,38.55,173.2,15,2.258,4.82,81.75
500,2023-03-01,2023,3,Housing Support,Basic Needs,Completed,Midwest,MI,170,126,134.92,10335.08,8090.78,2244.3,78.28,47.59,60.9,7,2.791,5.0,70.89
339,2022-10-01,2022,10,Youth Development,Education,Completed,South,FL,317,340,93.24,15461.06,12096.59,3364.47,78.24,38.16,321.8,24,0.985,4.18,94.26
29,2022-01-01,2022,1,Youth Development,Education,Active,West,CA,321,340,94.41,15565.04,10463.22,5101.82,67.22,32.6,246.4,22,1.303,4.22,83.73
1086,2024-08-01,2024,8,Youth Development,Education,Active,Northeast,PA,253,202,125.25,13691.45,11817.38,1874.07,86.31,46.71,268.3,26,0.943,4.04,93.04
1495,2025-08-01,2025,8,Youth Development,Education,Active,West,WA,199,184,108.15,17019.62,12439.73,4579.89,73.09,62.51,230.8,22,0.862,4.17,90.53
946,2024-04-01,2024,4,Food Assistance,Basic Needs,Active,Midwest,MI,345,413,83.54,23000.53,19947.87,3052.66,86.73,57.82,161.1,31,2.142,4.33,68.2
170,2022-05-01,2022,5,Healthcare Access,Health,Active,South,FL,377,363,103.86,20742.06,10804.45,9937.61,52.09,28.66,282.9,27,1.333,3.78,76.47
913,2024-03-01,2024,3,Food Assistance,Basic Needs,Completed,West,AZ,414,390,106.15,27382.4,24429.2,2953.2,89.21,59.01,238.2,29,1.738,4.29,80.71
492,2023-03-01,2023,3,Education Support,Education,Completed,West,CA,351,404,86.88,19371.14,18069.46,1301.68,93.28,51.48,410.5,36,0.855,4.55,83.11
954,2024-05-01,2024,5,Education Support,Education,Active,Northeast,NY,736,894,82.33,37565.37,31149.18,6416.19,82.92,42.32,388.0,37,1.897,5.0,73.17
1033,2024-07-01,2024,7,Youth Development,Education,Active,Midwest,MI,402,403,99.75,21456.87,17313.15,4143.72,80.69,43.07,400.1,29,1.005,4.46,81.31
588,2023-06-01,2023,6,Youth Development,Education,Active,West,CA,401,429,93.47,19102.63,14003.89,5098.74,73.31,34.92,147.2,25,2.724,4.85,86.62
751,2023-11-01,2023,11,Job Training,Economic Empowerment,Active,Midwest,MI,153,139,110.07,10335.17,7495.07,2840.1,72.52,48.99,139.1,12,1.1,4.26,59.31
658,2023-08-01,2023,8,Education Support,Education,Paused,Northeast,NY,306,247,123.89,18903.81,18568.44,335.37,98.23,60.68,249.2,33,1.228,4.64,83.34
235,2022-07-01,2022,7,Housing Support,Basic Needs,Paused,West,AZ,200,249,80.32,12113.9,11139.56,974.34,91.96,55.7,125.7,14,1.591,3.59,61.55
733,2023-10-01,2023,10,Community Outreach,Community,Active,Northeast,PA,93,93,100.0,6389.73,4580.52,1809.21,71.69,49.25,125.7,10,0.74,4.23,55.65
1205,2024-12-01,2024,12,Job Training,Economic Empowerment,Active,South,FL,203,211,96.21,13831.6,8842.93,4988.67,63.93,43.56,225.1,17,0.902,4.13,70.07
1342,2025-04-01,2025,4,Healthcare Access,Health,Paused,Midwest,MI,206,168,122.62,14250.25,11595.02,2655.23,81.37,56.29,122.3,15,1.684,4.01,49.14
935,2024-04-01,2024,4,Youth Development,Education,Active,Northeast,PA,334,346,96.53,15874.76,15129.16,745.6,95.3,45.3,119.9,12,2.786,5.0,79.17
1066,2024-08-01,2024,8,Food Assistance,Basic Needs,Active,Northeast,NY,454,443,102.48,25577.7,17351.92,8225.78,67.84,38.22,216.6,21,2.096,4.35,79.7
109,2022-04-01,2022,4,Community Outreach,Community,Active,South,GA,155,169,91.72,10440.88,8493.09,1947.79,81.34,54.79,217.9,15,0.711,4.3,63.61
1271,2025-02-01,2025,2,Job Training,Economic Empowerment,Active,West,WA,195,213,91.55,12414.08,9556.29,2857.79,76.98,49.01,64.5,6,3.023,5.0,72.93
569,2023-05-01,2023,5,Food Assistance,Basic Needs,Active,Northeast,PA,565,585,96.58,30481.1,23600.33,6880.77,77.43,41.77,464.0,52,1.218,5.0,84.71
891,2024-03-01,2024,3,Job Training,Economic Empowerment,Completed,South,TX,213,208,102.4,14816.44,11490.73,3325.71,77.55,53.95,112.0,24,1.902,4.42,77.0
948,2024-04-01,2024,4,Education Support,Education,Active,South,TX,283,273,103.66,15980.41,10181.27,5799.14,63.71,35.98,346.2,31,0.817,4.51,90.91
1049,2024-07-01,2024,7,Community Outreach,Community,Completed,Midwest,OH,156,202,77.23,12166.02,9940.05,2225.97,81.7,63.72,70.0,11,2.229,4.56,69.06
1107,2024-09-01,2024,9,Education Support,Education,Completed,Northeast,MA,378,503,75.15,19667.96,13857.46,5810.5,70.46,36.66,80.9,18,4.672,4.45,74.69
1346,2025-04-01,2025,4,Community Outreach,Community,Active,West,CA,278,279,99.64,16998.6,15980.22,1018.38,94.01,57.48,378.6,32,0.734,3.02,82.63
885,2024-03-01,2024,3,Healthcare Access,Health,Active,Northeast,MA,329,382,86.13,17295.5,15660.24,1635.26,90.55,47.6,483.4,33,0.681,4.7,73.75
1382,2025-05-01,2025,5,Healthcare Access,Health,Completed,Northeast,NY,476,603,78.94,22648.94,13878.36,8770.58,61.28,29.16,418.1,44,1.138,4.82,69.04
851,2024-02-01,2024,2,Community Outreach,Community,Active,Midwest,OH,156,109,143.12,11287.71,10692.7,595.01,94.73,68.54,91.8,10,1.699,3.97,75.56
735,2023-10-01,2023,10,Healthcare Access,Health,Completed,South,TX,281,349,80.52,18908.24,12895.3,6012.94,68.2,45.89,146.3,14,1.921,4.08,77.57
718,2023-10-01,2023,10,Community Outreach,Community,Active,Northeast,PA,214,205,104.39,11764.88,9293.0,2471.88,78.99,43.43,133.4,19,1.604,4.39,58.27
455,2023-02-01,2023,2,Job Training,Economic Empowerment,Active,West,WA,247,275,89.82,14158.44,11421.35,2737.09,80.67,46.24,198.1,19,1.247,4.35,75.66
265,2022-08-01,2022,8,Job Training,Economic Empowerment,Active,Midwest,MI,163,189,86.24,11593.58,8447.99,3145.59,72.87,51.83,91.2,13,1.787,3.25,70.47
76,2022-03-01,2022,3,Housing Support,Basic Needs,Active,Midwest,MI,227,268,84.7,16873.43,15448.7,1424.73,91.56,68.06,298.0,21,0.762,4.0,58.04
445,2023-02-01,2023,2,Community Outreach,Community,Active,West,AZ,273,211,129.38,13465.1,10459.31,3005.79,77.68,38.31,255.0,26,1.071,4.33,59.61
396,2022-12-01,2022,12,Job Training,Economic Empowerment,Active,Northeast,PA,189,185,102.16,11224.45,7975.42,3249.03,71.05,42.2,56.3,11,3.357,4.23,73.26
177,2022-06-01,2022,6,Education Support,Education,Active,South,FL,336,420,80.0,19497.69,16292.72,3204.97,83.56,48.49,462.3,31,0.727,4.23,87.42
1043,2024-07-01,2024,7,Job Training,Economic Empowerment,Completed,West,WA,154,165,93.33,11460.17,8742.67,2717.5,76.29,56.77,123.0,13,1.252,5.0,61.36
1432,2025-07-01,2025,7,Food Assistance,Basic Needs,Active,South,TX,482,464,103.88,34821.11,24181.43,10639.68,69.44,50.17,152.2,22,3.167,5.0,82.88
1150,2024-10-01,2024,10,Food Assistance,Basic Needs,Paused,West,WA,536,482,111.2,29670.92,18604.41,11066.51,62.7,34.71,808.2,62,0.663,3.37,74.33
1132,2024-10-01,2024,10,Food Assistance,Basic Needs,Completed,Midwest,MI,495,551,89.84,25771.22,17192.92,8578.3,66.71,34.73,355.1,41,1.394,3.71,72.48
596,2023-06-01,2023,6,Youth Development,Education,Active,Midwest,OH,266,306,86.93,13496.42,11045.74,2450.68,81.84,41.53,172.1,17,1.546,4.44,79.98
62,2022-02-01,2022,2,Healthcare Access,Health,Completed,West,AZ,470,493,95.33,25498.58,23662.54,1836.04,92.8,50.35,293.9,40,1.599,5.0,79.31
873,2024-02-01,2024,2,Healthcare Access,Health,Completed,Midwest,MI,448,575,77.91,23999.18,14035.67,9963.51,58.48,31.33,319.3,25,1.403,4.33,69.63
1223,2024-12-01,2024,12,Youth Development,Education,Active,Midwest,OH,374,440,85.0,20145.01,16455.45,3689.56,81.68,44.0,341.0,28,1.097,4.05,84.59
1544,2025-10-01,2025,10,Community Outreach,Community,Active,South,GA,175,189,92.59,10205.49,7914.31,2291.18,77.55,45.22,73.3,12,2.387,4.09,67.36
279,2022-09-01,2022,9,Healthcare Access,Health,Active,Northeast,PA,276,349,79.08,14306.43,10300.02,4006.41,72.0,37.32,144.2,12,1.914,4.14,81.33
37,2022-02-01,2022,2,Food Assistance,Basic Needs,Active,South,GA,461,470,98.09,27838.32,21020.3,6818.02,75.51,45.6,383.6,33,1.202,4.65,72.46
663,2023-08-01,2023,8,Housing Support,Basic Needs,Active,South,FL,223,257,86.77,13508.08,10912.91,2595.17,80.79,48.94,156.9,18,1.421,4.74,72.43
1484,2025-08-01,2025,8,Job Training,Economic Empowerment,Active,West,WA,191,199,95.98,13827.0,7709.41,6117.59,55.76,40.36,180.7,17,1.057,5.0,70.45
1287,2025-02-01,2025,2,Housing Support,Basic Needs,Paused,Northeast,NY,224,202,110.89,16268.8,10425.07,5843.73,64.08,46.54,136.0,15,1.647,4.4,65.83
978,2024-05-01,2024,5,Youth Development,Education,Active,South,TX,287,282,101.77,17675.34,14200.83,3474.51,80.34,49.48,314.1,27,0.914,4.33,84.27
1555,2025-10-01,2025,10,Job Training,Economic Empowerment,Active,West,CA,169,158,106.96,10135.15,7653.81,2481.34,75.52,45.29,134.5,15,1.257,4.51,77.38
739,2023-10-01,2023,10,Food Assistance,Basic Needs,Active,West,WA,345,353,97.73,20859.85,10222.34,10637.51,49.0,29.63,297.1,41,1.161,4.72,77.31
192,2022-06-01,2022,6,Community Outreach,Community,Completed,West,CA,133,142,93.66,9849.68,5940.89,3908.79,60.32,44.67,109.6,12,1.214,4.17,57.24
920,2024-04-01,2024,4,Community Outreach,Community,Active,Midwest,OH,220,274,80.29,12380.76,10726.78,1653.98,86.64,48.76,178.4,20,1.233,3.84,85.55
457,2023-02-01,2023,2,Job Training,Economic Empowerment,Active,Midwest,MI,256,284,90.14,16870.16,14087.93,2782.23,83.51,55.03,178.5,24,1.434,4.48,74.91
676,2023-08-01,2023,8,Housing Support,Basic Needs,Active,Northeast,MA,151,171,88.3,10470.12,8262.07,2208.05,78.91,54.72,95.2,10,1.586,3.66,77.2
761,2023-11-01,2023,11,Job Training,Economic Empowerment,Active,Northeast,PA,275,339,81.12,16531.23,13115.81,3415.42,79.34,47.69,190.7,22,1.442,4.27,59.62
1490,2025-08-01,2025,8,Healthcare Access,Health,Paused,West,CA,303,268,113.06,19891.66,16031.88,3859.78,80.6,52.91,348.1,30,0.87,4.71,71.02
729,2023-10-01,2023,10,Job Training,Economic Empowerment,Paused,South,TX,142,147,96.6,11094.07,8691.51,2402.56,78.34,61.21,154.9,12,0.917,4.3,71.04
413,2023-01-01,2023,1,Housing Support,Basic Needs,Active,West,AZ,267,234,114.1,19928.5,17810.73,2117.77,89.37,66.71,171.7,24,1.555,4.45,59.79
1099,2024-09-01,2024,9,Healthcare Access,Health,Paused,Midwest,OH,252,288,87.5,14719.69,11041.14,3678.55,75.01,43.81,193.1,25,1.305,3.5,71.61
826,2024-01-01,2024,1,Housing Support,Basic Needs,Paused,South,FL,192,228,84.21,12626.47,10381.13,2245.34,82.22,54.07,83.9,16,2.288,3.99,69.5
617,2023-07-01,2023,7,Community Outreach,Community,Paused,West,AZ,130,158,82.28,8506.72,4771.2,3735.52,56.09,36.7,184.6,15,0.704,4.17,74.35
115,2022-04-01,2022,4,Community Outreach,Community,Active,Northeast,NY,227,235,96.6,12262.09,9906.57,2355.52,80.79,43.64,219.3,22,1.035,4.18,71.55
418,2023-01-01,2023,1,Healthcare Access,Health,Completed,Northeast,NY,252,284,88.73,15393.74,14772.39,621.35,95.96,58.62,222.3,25,1.134,3.99,84.84
1568,2025-11-01,2025,11,Healthcare Access,Health,Completed,Midwest,OH,414,365,113.42,23887.99,16880.71,7007.28,70.67,40.77,207.6,27,1.994,4.3,72.87
970,2024-05-01,2024,5,Job Training,Economic Empowerment,Active,West,WA,257,272,94.49,17584.44,13936.63,3647.81,79.26,54.23,244.7,16,1.05,3.77,61.62
605,2023-06-01,2023,6,Youth Development,Education,Active,West,CA,379,289,131.14,19347.32,15270.8,4076.52,78.93,40.29,212.9,28,1.78,5.0,76.77
1574,2025-11-01,2025,11,Community Outreach,Community,Paused,Midwest,IL,174,220,79.09,11121.11,8975.31,2145.8,80.71,51.58,96.9,9,1.796,3.86,81.25
90,2022-03-01,2022,3,Housing Support,Basic Needs,Active,West,CA,212,221,95.93,13393.43,11924.58,1468.85,89.03,56.25,177.8,18,1.192,4.19,67.54
849,2024-01-01,2024,1,Education Support,Education,Active,Midwest,IL,478,572,83.57,28318.82,18882.57,9436.25,66.68,39.5,325.3,29,1.469,4.48,76.37
1464,2025-08-01,2025,8,Healthcare Access,Health,Active,Northeast,NY,405,379,106.86,22271.81,18758.16,3513.65,84.22,46.32,397.9,43,1.018,5.0,75.35
1573,2025-11-01,2025,11,Community Outreach,Community,Active,West,AZ,252,217,116.13,16292.98,10847.89,5445.09,66.58,43.05,196.0,23,1.286,4.34,82.9
754,2023-11-01,2023,11,Community Outreach,Community,Active,Northeast,PA,165,200,82.5,10447.01,6574.79,3872.22,62.93,39.85,56.2,7,2.936,3.64,66.6
499,2023-03-01,2023,3,Education Support,Education,Active,Northeast,NY,342,387,88.37,25666.71,18612.99,7053.72,72.52,54.42,317.7,42,1.076,3.76,76.23
12,2022-01-01,2022,1,Job Training,Economic Empowerment,Completed,Northeast,PA,203,216,93.98,11968.43,10494.69,1473.74,87.69,51.7,216.6,14,0.937,4.23,60.29
397,2022-12-01,2022,12,Food Assistance,Basic Needs,Active,South,GA,408,371,109.97,24761.72,20820.26,3941.46,84.08,51.03,263.1,23,1.551,4.04,71.98
285,2022-09-01,2022,9,Job Training,Economic Empowerment,Active,West,WA,160,142,112.68,9960.74,6687.82,3272.92,67.14,41.8,106.0,16,1.509,4.71,75.7
1067,2024-08-01,2024,8,Housing Support,Basic Needs,Paused,West,CA,242,222,109.01,16905.21,10747.13,6158.08,63.57,44.41,298.0,23,0.812,4.92,73.68
691,2023-09-01,2023,9,Healthcare Access,Health,Active,South,GA,232,270,85.93,15146.82,10883.69,4263.13,71.85,46.91,119.6,15,1.94,4.95,75.1
1345,2025-04-01,2025,4,Healthcare Access,Health,Active,Midwest,OH,208,200,104.0,14437.08,11255.9,3181.18,77.97,54.11,156.3,17,1.331,4.63,67.77
1541,2025-10-01,2025,10,Education Support,Education,Active,South,TX,509,383,132.9,26073.24,19259.16,6814.08,73.87,37.84,529.7,52,0.961,3.98,60.56
690,2023-09-01,2023,9,Housing Support,Basic Needs,Completed,West,AZ,228,280,81.43,14628.0,9187.89,5440.11,62.81,40.3,232.4,21,0.981,3.79,55.98
852,2024-02-01,2024,2,Housing Support,Basic Needs,Completed,Northeast,PA,202,225,89.78,15865.66,10100.51,5765.15,63.66,50.0,55.0,13,3.673,3.71,69.43
160,2022-05-01,2022,5,Healthcare Access,Health,Completed,South,FL,243,299,81.27,15183.95,12058.66,3125.29,79.42,49.62,335.5,32,0.724,4.54,72.53
896,2024-03-01,2024,3,Housing Support,Basic Needs,Active,Northeast,NY,271,307,88.27,18070.12,11674.22,6395.9,64.61,43.08,165.8,18,1.634,5.0,67.09
